TIMESTMAP,Values1
2020-11-04 15:55:05,15
2020-11-19 22:06:29,12
2020-11-17 10:10:29,22
2020-10-05 06:25:41,29
2020-08-14 06:32:03,13
2020-02-26 23:36:03,26
2020-09-01 23:23:37,198
2020-07-14 16:32:09,115
2020-06-15 21:02:13,295
2020-04-08 08:41:38,19
2020-10-10 11:40:04,197
2020-04-06 18:28:09,27
2020-01-18 03:44:58,15
2020-01-30 23:50:15,26
2020-02-09 14:51:57,16
2020-12-25 09:19:38,175
2020-11-12 20:10:01,22
2020-01-12 07:51:12,16
2020-07-27 06:09:12,11
2020-10-03 23:37:28,116
2020-04-17 00:22:41,171
2020-01-10 21:44:35,12
2020-10-13 02:31:20,121
2020-04-26 02:50:55,25
2020-05-11 01:13:00,20
2020-08-09 05:55:24,10
2020-03-30 01:29:01,11
2020-04-09 21:33:48,26
2020-04-19 12:07:11,225
2020-01-14 12:35:44,195
2020-02-13 00:20:05,16
2020-06-06 17:31:16,145
2020-04-15 20:17:36,27
2020-11-24 07:22:18,100
2020-10-28 21:05:09,29
2020-05-17 17:34:43,183
2020-04-27 17:05:22,25
2020-06-10 21:19:18,10
2020-10-16 17:39:33,14
2020-05-18 03:50:12,23
2020-10-24 14:23:14,247
2020-02-15 13:32:47,27
2020-12-18 01:40:49,170
2020-03-24 06:17:00,150
2020-06-26 02:07:25,24
2020-05-24 09:42:41,26
2020-09-26 18:34:21,269
2020-08-14 00:11:18,21
2020-06-22 15:32:48,257
2020-03-28 19:40:13,183
2020-03-05 23:54:21,29
2020-09-23 12:18:17,17
2020-04-30 13:04:56,16
2020-11-21 09:11:04,182
2020-10-01 21:12:25,283
2020-01-20 16:42:19,18
2020-09-05 11:01:46,28
2020-07-12 11:26:46,291
2020-10-11 01:39:11,26
2020-11-12 10:28:10,204
2020-05-30 05:44:22,132
2020-06-12 00:11:14,12
2020-03-02 08:12:55,22
2020-06-17 20:57:06,119
2020-11-23 19:36:37,18
2020-11-15 08:35:18,25
2020-06-06 18:53:28,221
2020-12-09 10:16:35,207
2020-06-22 01:20:43,17
2020-06-28 07:52:47,274
2020-01-24 16:13:00,23
2020-08-26 03:45:34,274
2020-06-15 10:10:13,11
2020-05-04 08:48:45,25
2020-08-12 11:34:28,19
2020-12-24 12:10:47,15
2020-05-04 08:56:30,25
2020-09-26 03:59:45,18
2020-10-02 04:58:29,26
2020-02-05 05:53:30,18
2020-07-12 18:52:18,175
2020-01-30 20:03:31,17
2020-04-24 19:36:40,11
2020-05-17 14:57:56,12
2020-02-12 19:22:08,137
2020-09-12 00:52:20,283
2020-02-20 03:58:43,28
2020-02-12 05:02:12,108
2020-08-17 04:41:10,246
2020-03-17 14:36:43,14
2020-02-19 19:18:38,14
2020-12-02 02:34:47,139
2020-06-01 22:06:52,26
2020-03-14 19:08:52,254
2020-12-19 06:58:32,163
2020-02-04 10:55:42,268
2020-08-04 19:51:40,190
2020-03-05 11:20:34,26
2020-11-18 09:42:26,219
2020-07-30 03:58:23,28
2020-01-17 11:51:09,22
2020-10-07 19:47:44,228
2020-07-12 23:42:23,139
2020-12-06 19:29:02,23
2020-11-24 14:37:35,117
2020-02-28 00:34:03,25
2020-11-07 07:05:11,156
2020-02-08 12:59:55,18
2020-12-11 00:44:21,23
2020-05-06 01:52:10,123
2020-02-01 01:27:20,29
2020-08-20 19:21:58,16
2020-02-22 13:02:44,159
2020-07-15 12:34:51,134
2020-02-11 15:43:13,176
2020-10-02 01:05:09,23
2020-10-19 15:51:53,252
2020-01-12 10:59:01,253
2020-10-04 14:02:44,131
2020-07-31 02:54:37,11
2020-09-18 22:03:01,14
2020-12-26 09:29:37,13
2020-03-17 21:12:11,202
2020-04-24 18:11:13,15
2020-06-07 14:36:42,229
2020-09-07 04:31:35,196
2020-02-26 13:52:10,21
2020-03-13 10:41:55,27
2020-08-24 05:28:30,183
2020-03-04 13:47:33,197
2020-09-26 10:41:00,191
2020-07-23 03:10:05,20
2020-12-19 06:23:11,248
2020-01-13 22:36:37,19
2020-11-28 09:21:44,13
2020-07-09 16:23:56,11
2020-04-18 01:54:51,17
2020-12-18 21:51:16,200
2020-06-23 23:37:08,18
2020-06-28 12:18:47,28
2020-08-17 09:39:58,27
2020-07-05 17:02:49,269
2020-06-12 11:02:35,264
2020-05-30 17:00:47,21
2020-05-15 07:38:20,234
2020-06-04 06:41:39,239
2020-05-18 15:52:23,273
2020-05-09 16:08:05,23
2020-12-03 03:45:37,229
2020-01-22 15:18:39,108
2020-03-17 08:40:24,14
2020-12-29 17:47:26,19
2020-01-01 22:38:23,11
2020-03-20 13:30:40,168
2020-07-31 05:51:35,12
2020-07-11 12:32:21,292
2020-11-06 15:14:41,20
2020-12-06 01:23:48,11
2020-10-28 03:37:38,138
2020-06-22 22:13:02,164
2020-04-27 06:20:18,27
2020-01-31 00:29:28,257
2020-04-27 23:37:59,22
2020-06-07 07:15:15,106
2020-08-26 04:29:08,13
2020-10-19 12:45:30,246
2020-08-09 08:17:27,13
2020-06-23 13:28:52,227
2020-07-28 13:16:03,178
2020-12-22 08:14:30,270
2020-09-04 06:31:11,17
2020-12-28 19:51:35,28
2020-01-05 18:30:09,235
2020-01-13 13:10:35,20
2020-11-30 09:57:34,16
2020-03-04 22:42:54,23
2020-03-02 14:58:10,29
2020-05-02 09:35:31,143
2020-06-09 10:10:33,206
2020-11-07 06:42:10,251
2020-05-02 00:08:54,29
2020-10-22 00:09:08,26
2020-11-12 12:01:57,14
2020-04-03 04:43:04,10
2020-05-24 02:15:45,21
2020-01-30 08:20:53,18
2020-11-11 19:44:24,136
2020-05-25 20:03:47,261
2020-08-03 21:43:35,227
2020-10-27 15:19:01,111
2020-08-23 00:51:15,252
2020-03-09 12:05:20,12
2020-11-19 06:03:19,10
2020-12-11 17:39:33,206
2020-02-16 10:25:37,14
2020-03-28 11:20:21,13
2020-11-11 15:54:32,11
2020-10-30 04:23:39,22
2020-07-15 00:20:34,179
2020-02-09 13:37:47,16
2020-04-12 19:15:44,149
2020-12-31 23:49:53,187
2020-09-12 09:40:04,246
2020-01-26 15:10:58,11
2020-08-30 04:14:31,19
2020-05-04 10:21:38,23
2020-12-08 09:46:12,257
2020-09-28 22:25:43,210
2020-02-13 04:54:54,15
2020-07-19 15:57:10,206
2020-09-06 16:57:33,21
2020-11-25 22:47:34,23
2020-11-04 08:11:41,269
2020-06-10 02:08:05,132
2020-09-13 02:59:02,11
2020-10-10 07:51:56,255
2020-07-15 11:36:16,20
2020-03-02 03:26:16,206
2020-07-02 21:46:13,221
2020-08-06 07:34:57,29
2020-09-06 10:50:28,22
2020-11-27 12:38:54,16
2020-06-18 11:06:42,291
2020-09-04 11:50:19,218
2020-04-24 13:09:05,16
2020-05-14 21:26:33,148
2020-03-04 23:06:27,28
2020-01-03 20:25:39,116
2020-11-24 06:25:58,22
2020-08-22 10:42:23,154
2020-10-06 10:14:36,285
2020-07-16 12:28:13,10
2020-02-06 19:02:34,166
2020-09-18 20:33:35,19
2020-06-28 01:13:30,20
2020-10-03 19:59:11,138
2020-04-20 16:07:52,131
2020-11-10 14:45:18,27
2020-09-13 02:14:49,259
2020-05-25 10:57:27,23
2020-07-20 07:42:20,15
2020-04-26 22:35:54,10
2020-01-19 20:26:07,17
2020-06-04 09:46:46,165
2020-04-18 12:57:34,24
2020-05-20 14:38:07,224
2020-10-19 02:09:31,269
2020-02-25 11:29:05,287
2020-06-16 21:11:36,28
2020-06-04 13:44:04,282
2020-03-28 00:46:37,179
2020-10-11 01:16:42,247
2020-07-16 20:08:26,148
2020-08-18 04:39:15,215
2020-09-08 03:34:33,17
2020-07-28 15:59:55,110
2020-05-10 17:12:26,197
2020-01-06 05:02:10,13
2020-09-23 20:10:29,192
2020-09-09 21:44:38,232
2020-06-17 08:18:09,111
2020-03-26 14:07:22,126
2020-04-26 07:27:32,160
2020-12-10 11:38:23,127
2020-03-08 00:16:29,22
2020-12-26 12:49:05,123
2020-08-16 18:57:26,14
2020-02-22 10:03:12,121
2020-08-19 13:02:42,21
2020-06-14 13:23:31,216
2020-08-30 02:50:35,228
2020-03-25 11:23:44,260
2020-08-27 04:05:14,159
2020-10-21 05:24:43,277
2020-07-05 10:03:17,205
2020-04-08 06:14:57,26
2020-11-30 02:24:17,11
2020-06-09 21:08:16,18
2020-10-04 05:07:19,259
2020-05-26 12:24:55,19
2020-04-19 20:37:38,102
2020-02-20 02:25:07,23
2020-11-15 18:49:01,29
2020-09-26 08:09:21,293
2020-02-27 16:27:09,234
2020-05-03 19:12:15,166
2020-09-07 18:33:43,284
2020-01-02 11:14:34,18
2020-02-10 19:50:27,243
2020-10-13 15:11:14,12
2020-05-16 03:52:53,270
2020-02-18 00:30:17,271
2020-03-06 13:40:03,20
2020-11-07 19:23:33,27
2020-05-16 12:06:36,18
2020-05-31 05:51:53,218
2020-12-22 02:13:16,17
2020-03-23 20:31:00,191
2020-02-28 20:44:01,11
2020-11-18 12:17:17,128
2020-11-04 16:43:14,146
2020-02-24 00:44:22,25
2020-01-03 00:50:25,129
2020-10-03 10:33:07,298
2020-04-13 04:14:06,11
2020-01-08 10:09:28,203
2020-04-11 22:34:11,234
2020-01-12 11:41:35,266
2020-01-22 12:04:07,28
2020-01-16 20:56:34,17
2020-05-17 16:33:23,115
2020-11-02 14:48:43,168
2020-05-26 14:13:32,291
2020-03-16 13:04:13,158
2020-04-19 02:04:18,11
2020-03-09 07:07:42,18
2020-11-06 01:26:28,11
2020-01-21 11:26:31,25
2020-10-31 15:36:03,159
2020-02-14 15:30:50,17
2020-04-08 10:08:17,158
2020-07-10 14:26:57,13
2020-11-16 15:14:49,297
2020-05-28 10:02:26,298
2020-11-10 16:22:47,23
2020-10-31 09:10:36,17
2020-05-27 08:03:45,26
2020-11-16 10:55:43,18
2020-09-24 02:15:14,239
2020-07-08 15:42:39,15
2020-09-12 13:05:02,295
2020-12-25 15:29:38,26
2020-12-04 08:55:46,276
2020-02-03 02:06:16,168
2020-08-03 15:18:07,174
2020-06-19 15:12:31,23
2020-07-23 05:09:19,122
2020-09-14 06:30:57,119
2020-10-04 03:56:50,186
2020-01-12 14:00:51,269
2020-04-28 08:25:54,164
2020-10-15 05:27:52,20
2020-05-08 14:19:31,27
2020-03-13 20:27:48,203
2020-08-12 16:45:44,28
2020-12-22 03:37:29,264
2020-09-11 18:22:24,23
2020-12-06 04:29:08,12
2020-11-30 21:18:55,123
2020-07-15 02:56:08,16
2020-06-05 04:05:01,12
2020-02-23 17:23:40,12
2020-01-21 19:27:32,12
2020-08-30 16:08:50,266
2020-02-15 14:55:42,14
2020-03-29 13:11:17,24
2020-08-02 14:04:38,11
2020-05-15 02:03:18,17
2020-06-12 13:09:05,194
2020-08-26 20:42:55,27
2020-07-14 09:46:05,21
2020-11-18 00:08:27,292
2020-08-17 05:23:52,10
2020-12-23 10:39:23,112
2020-05-15 00:05:30,23
2020-07-06 20:10:33,17
2020-03-12 15:15:15,135
2020-08-20 01:00:24,110
2020-05-17 22:57:53,195
2020-09-04 05:19:52,18
2020-08-29 08:00:20,160
2020-06-24 16:54:04,23
2020-08-08 17:33:12,20
2020-02-23 15:28:42,107
2020-04-29 03:30:10,181
2020-03-14 21:34:48,229
2020-03-14 12:45:41,145
2020-03-31 03:51:01,24
2020-08-06 13:49:24,286
2020-09-29 20:38:06,251
2020-12-13 20:03:25,17
2020-11-27 18:41:21,15
2020-11-23 17:32:58,178
2020-09-26 10:00:48,23
2020-04-22 15:19:54,13
2020-11-09 05:35:15,29
2020-04-22 10:42:03,23
2020-08-03 07:32:14,274
2020-06-19 09:56:32,24
2020-10-03 08:18:55,204
2020-08-20 08:40:00,124
2020-04-07 17:15:16,105
2020-01-28 05:34:41,160
2020-12-28 05:26:45,242
2020-07-18 13:49:35,192
2020-02-23 10:39:51,22
2020-10-22 11:10:53,24
2020-01-21 23:43:29,283
2020-03-01 17:39:50,141
2020-11-08 09:12:48,129
2020-01-18 08:09:04,141
2020-04-23 09:27:47,288
2020-05-26 04:53:14,29
2020-07-01 21:45:22,11
2020-11-23 05:00:01,18
2020-06-10 00:58:16,28
2020-10-23 06:41:12,12
2020-06-02 22:37:55,28
2020-05-10 13:16:29,25
2020-10-29 10:51:14,231
2020-03-03 11:05:46,111
2020-05-24 12:06:49,26
2020-10-17 10:30:49,28
2020-01-29 04:45:12,178
2020-11-10 02:06:11,247
2020-09-12 12:51:27,226
2020-08-23 20:03:06,124
2020-02-10 17:36:55,193
2020-11-15 06:07:24,226
2020-10-23 12:02:50,25
2020-11-23 18:50:42,17
2020-06-07 23:00:19,25
2020-11-28 22:25:18,151
2020-04-05 13:53:19,277
2020-10-11 06:20:43,26
2020-07-09 11:26:09,16
2020-05-24 07:44:00,16
2020-06-17 18:52:38,15
2020-10-14 00:13:21,14
2020-07-04 10:46:13,26
2020-12-24 03:33:41,156
2020-10-11 00:07:57,250
2020-02-04 12:31:43,24
2020-06-11 19:33:53,171
2020-06-23 08:42:21,23
2020-12-04 12:48:01,15
2020-03-26 23:09:20,15
2020-10-09 18:58:35,137
2020-05-27 16:13:08,100
2020-01-14 15:44:13,14
2020-07-02 13:25:09,152
2020-02-18 23:05:19,202
2020-12-05 10:46:16,18
2020-07-30 17:08:01,237
2020-03-16 19:25:30,16
2020-05-09 06:14:27,116
2020-08-29 07:46:59,116
2020-07-15 04:09:31,16
2020-07-01 01:25:30,177
2020-08-30 22:53:05,23
2020-07-18 18:07:27,25
2020-02-09 19:50:33,207
2020-08-16 14:17:49,293
2020-11-03 05:08:15,24
2020-06-27 16:33:51,20
2020-12-08 00:02:08,20
2020-11-03 03:17:05,179
2020-01-25 07:58:28,20
2020-01-10 11:39:48,26
2020-01-06 17:12:45,10
2020-06-19 21:31:33,220
2020-05-13 18:13:27,29
2020-06-23 07:43:59,11
2020-05-21 19:03:15,13
2020-08-13 15:22:15,147
2020-02-18 21:47:43,269
2020-05-06 16:41:23,288
2020-05-28 22:29:45,282
2020-08-27 08:27:31,27
2020-09-12 09:19:09,130
2020-04-12 08:39:06,292
2020-01-25 23:12:54,289
2020-08-02 03:41:19,204
2020-05-11 06:57:40,189
2020-08-06 22:59:07,134
2020-11-03 19:18:59,144
2020-05-13 04:06:53,25
2020-07-28 23:35:53,17
2020-12-01 02:59:39,192
2020-10-03 17:52:55,18
2020-07-06 17:46:12,298
2020-09-24 15:12:02,283
2020-07-12 20:26:11,16
2020-03-28 10:39:32,25
2020-08-05 06:01:09,13
2020-12-05 05:27:17,110
2020-04-09 13:05:12,278
2020-07-26 15:54:03,249
2020-01-17 01:26:05,113
2020-01-17 00:52:31,10
2020-01-07 23:02:32,13
2020-07-26 05:45:14,227
2020-05-28 02:58:31,200
2020-04-30 01:28:18,279
2020-09-22 03:18:25,11
2020-02-08 10:12:22,279
2020-01-05 08:45:49,23
2020-08-01 00:47:03,22
2020-10-26 04:39:05,16
2020-04-10 04:14:19,11
2020-04-26 05:44:29,194
2020-07-18 16:28:45,28
2020-02-14 00:13:26,172
2020-02-20 09:07:08,153
2020-12-28 23:24:37,11
2020-12-30 12:28:06,20
2020-06-24 15:36:49,27
2020-05-13 23:11:11,28
2020-05-19 08:37:51,108
2020-10-19 18:37:02,271
2020-01-14 17:02:57,177
2020-01-13 04:02:05,116
2020-11-03 06:39:58,279
2020-01-15 17:46:43,11
2020-01-16 19:59:00,18
2020-03-05 09:10:31,11
2020-11-18 08:56:14,249
2020-02-20 19:38:46,26
2020-09-25 14:56:26,258
2020-10-14 14:23:56,195
2020-08-16 08:20:00,23
2020-08-29 20:25:48,19
2020-04-26 06:33:31,20
2020-12-27 04:20:04,151
2020-03-11 02:57:41,11
2020-02-17 19:16:55,21
2020-05-23 00:46:53,10
2020-11-12 08:15:40,24
2020-02-23 07:34:39,189
2020-02-23 16:42:27,266
2020-11-26 00:57:46,208
2020-10-03 23:38:01,27
2020-03-06 16:41:06,277
2020-01-30 09:13:03,22
2020-01-28 15:08:11,22
2020-01-08 14:19:06,14
2020-04-19 02:28:21,24
2020-02-12 11:00:46,295
2020-01-02 05:57:54,227
2020-01-21 10:09:51,17
2020-07-28 20:23:46,129
2020-08-16 12:30:52,261
2020-10-19 20:06:16,137
2020-01-16 03:49:09,144
2020-03-30 00:41:59,12
2020-08-26 15:31:17,226
2020-11-19 23:59:55,121
2020-12-20 08:46:26,273
2020-11-06 16:35:36,110
2020-11-01 14:28:35,28
2020-07-12 22:08:13,23
2020-07-21 00:54:30,11
2020-10-17 20:47:31,169
2020-02-16 05:46:13,14
2020-10-29 16:20:32,27
2020-04-15 02:55:00,11
2020-04-14 12:18:06,22
2020-01-21 03:13:11,15
2020-10-04 22:47:23,128
2020-03-31 05:08:44,25
2020-01-08 00:39:03,14
2020-10-17 06:58:08,290
2020-08-23 13:43:40,205
2020-05-29 12:21:45,214
2020-07-20 18:10:45,150
2020-01-06 18:25:32,22
2020-11-15 01:44:11,287
2020-12-14 19:44:35,228
2020-07-15 09:13:45,248
2020-01-09 22:58:26,19
2020-04-17 22:52:11,297
2020-11-23 10:25:21,10
2020-03-30 07:18:09,27
2020-11-02 17:19:52,13
2020-08-12 08:57:00,26
2020-02-09 10:34:34,250
2020-11-26 08:12:22,197
2020-10-28 02:24:02,203
2020-01-02 21:49:43,148
2020-05-30 09:26:46,272
2020-06-01 04:33:05,172
2020-02-22 11:05:01,26
2020-07-29 17:15:00,19
2020-02-05 03:37:26,197
2020-04-22 12:45:53,10
2020-05-20 18:36:26,16
2020-02-18 12:51:12,173
2020-11-03 22:20:04,208
2020-11-07 22:24:45,20
2020-08-10 21:20:03,260
2020-11-22 16:24:42,22
2020-04-27 22:16:50,17
2020-07-07 06:45:20,169
2020-08-30 15:49:50,18
2020-10-18 20:53:11,25
2020-12-13 07:51:30,17
2020-10-23 19:57:14,15
2020-03-12 19:15:24,25
2020-07-19 21:14:04,264
2020-11-07 10:47:18,166
2020-12-08 04:46:54,18
2020-03-27 08:34:18,21
2020-12-30 08:45:01,15
2020-04-19 13:04:17,24
2020-01-28 09:56:14,243
2020-04-12 03:13:32,10
2020-10-15 15:48:04,25
2020-12-03 23:58:41,195
2020-09-15 17:59:16,102
2020-06-15 12:31:20,14
2020-11-26 04:06:51,26
2020-04-30 19:03:07,112
2020-11-07 20:32:27,251
2020-02-04 12:51:04,119
2020-09-01 23:47:34,121
2020-08-04 05:35:10,24
2020-08-16 14:54:15,11
2020-04-24 21:34:00,255
2020-04-11 15:19:42,17
2020-03-09 10:19:06,132
2020-12-31 10:50:37,24
2020-06-15 13:41:15,16
2020-02-14 20:24:48,208
2020-11-21 23:02:37,176
2020-08-30 22:25:15,25
2020-12-14 04:31:05,105
2020-10-25 19:35:14,17
2020-09-26 08:47:22,204
2020-04-20 13:24:00,213
2020-06-16 11:12:18,15
2020-06-15 22:53:26,13
2020-01-10 21:14:51,106
2020-05-05 16:16:36,27
2020-06-24 08:13:47,273
2020-03-16 04:54:33,252
2020-07-28 22:52:10,16
2020-07-28 09:39:14,28
2020-01-26 01:18:42,203
2020-05-24 03:51:48,22
2020-05-21 00:55:02,19
2020-10-11 16:42:03,19
2020-08-30 11:39:11,25
2020-11-01 23:17:30,283
2020-02-07 10:30:42,19
2020-02-02 01:43:40,203
2020-05-06 08:07:10,10
2020-05-30 01:59:57,25
2020-05-04 00:06:45,145
2020-11-08 19:44:11,160
2020-03-06 06:43:39,26
2020-04-04 19:14:36,256
2020-01-02 04:11:12,20
2020-09-17 11:17:29,12
2020-02-10 02:15:54,11
2020-04-24 05:36:17,182
2020-04-10 10:10:23,100
2020-03-12 15:04:49,21
2020-09-17 05:59:30,23
2020-05-16 10:27:00,163
2020-12-12 12:23:40,27
2020-12-02 03:30:04,226
2020-09-18 17:57:13,205
2020-06-24 20:59:27,211
2020-09-19 22:21:32,23
2020-04-18 11:21:42,100
2020-05-09 20:40:48,160
2020-07-03 03:04:35,169
2020-08-24 18:52:13,22
2020-06-28 15:03:16,231
2020-10-22 11:11:05,11
2020-10-16 22:32:21,16
2020-06-08 04:13:46,274
2020-12-08 16:37:52,267
2020-02-03 08:35:56,203
2020-06-09 02:58:27,207
2020-11-05 06:51:19,18
2020-05-30 08:24:39,101
2020-03-17 00:20:55,289
2020-11-21 02:49:37,23
2020-04-30 23:15:51,25
2020-11-26 08:22:17,28
2020-01-18 01:47:23,28
2020-09-18 06:42:26,188
2020-08-26 10:13:30,23
2020-03-25 23:27:11,24
2020-08-12 14:36:20,21
2020-01-10 23:41:43,11
2020-07-07 16:56:14,16
2020-04-19 06:34:20,23
2020-06-22 17:22:34,25
2020-05-12 00:24:53,274
2020-07-21 03:52:23,233
2020-11-24 02:36:38,22
2020-11-26 19:35:53,110
2020-07-29 10:20:30,17
2020-12-11 17:43:17,17
2020-06-17 17:54:49,13
2020-04-21 16:50:17,233
2020-02-27 18:07:10,271
2020-02-10 01:17:19,264
2020-09-14 10:12:43,12
2020-04-01 18:52:58,229
2020-07-11 20:21:11,142
2020-01-02 07:30:46,260
2020-05-11 23:43:52,16
2020-05-13 07:44:15,24
2020-05-14 03:46:54,13
2020-10-26 22:00:17,277
2020-05-16 12:38:00,27
2020-01-17 15:52:03,250
2020-04-23 22:53:53,25
2020-04-13 18:38:33,287
2020-08-25 12:08:56,149
2020-11-09 14:43:53,125
2020-02-25 23:23:30,23
2020-07-13 18:59:38,140
2020-08-08 22:50:23,10
2020-03-02 03:10:13,21
2020-08-26 19:51:27,129
2020-07-26 01:00:34,29
2020-05-07 16:41:58,16
2020-12-28 03:43:01,22
2020-10-18 22:17:47,12
2020-01-07 20:11:28,15
2020-02-14 03:48:53,12
2020-04-16 10:55:12,193
2020-10-11 22:10:40,229
2020-09-06 20:02:16,207
2020-03-10 13:20:37,166
2020-08-15 21:34:11,15
2020-02-24 07:15:16,29
2020-01-17 00:39:14,101
2020-02-14 07:01:30,10
2020-05-30 16:27:37,24
2020-12-03 03:00:00,111
2020-09-25 03:06:55,242
2020-06-12 22:07:34,17
2020-05-07 23:17:51,28
2020-07-26 09:32:02,13
2020-08-17 06:09:45,12
2020-04-03 03:38:25,237
2020-11-13 06:25:45,257
2020-05-01 08:48:18,19
2020-08-03 17:49:47,290
2020-12-14 05:08:24,12
2020-06-30 02:59:06,17
2020-12-03 02:01:19,122
2020-06-25 18:34:36,23
2020-01-17 13:11:22,13
2020-01-08 20:01:21,15
2020-09-12 21:50:02,12
2020-08-25 07:14:50,18
2020-04-20 03:00:40,148
2020-04-23 00:49:05,108
2020-05-04 14:55:44,295
2020-12-08 10:51:48,112
2020-02-22 09:54:38,112
2020-11-02 02:02:01,117
2020-10-10 05:08:01,200
2020-10-22 23:36:09,247
2020-03-08 13:28:38,19
2020-03-08 10:23:33,20
2020-06-22 16:04:03,18
2020-11-18 22:55:46,258
2020-01-14 23:37:33,14
2020-10-12 02:39:46,11
2020-08-05 22:26:07,293
2020-09-11 00:30:30,21
2020-08-14 05:47:49,25
2020-05-12 20:49:31,268
2020-03-06 07:28:58,285
2020-09-23 22:29:28,21
2020-12-22 14:38:24,25
2020-07-10 04:02:18,254
2020-06-08 09:51:25,24
2020-01-29 07:52:38,176
2020-07-12 23:23:37,165
2020-06-08 08:29:27,18
2020-11-21 11:10:36,20
2020-09-14 19:31:53,147
2020-03-09 05:29:17,278
2020-07-16 18:50:38,187
2020-11-10 12:42:25,27
2020-11-14 17:00:46,11
2020-10-27 15:12:54,26
2020-02-12 21:24:26,201
2020-11-16 11:02:57,12
2020-10-15 02:12:44,182
2020-07-15 22:43:24,17
2020-03-03 18:50:44,12
2020-05-31 07:37:02,292
2020-08-04 13:41:04,14
2020-11-24 04:35:00,213
2020-09-11 20:10:24,183
2020-11-05 04:37:12,11
2020-05-26 00:59:55,219
2020-10-02 14:35:53,212
2020-02-24 12:02:54,256
2020-03-06 05:03:11,177
2020-09-08 03:33:00,29
2020-03-04 08:03:52,292
2020-06-24 18:52:14,169
2020-02-27 13:43:19,12
2020-03-26 19:36:25,264
2020-07-21 07:52:30,12
2020-07-26 22:57:19,241
2020-07-12 08:46:22,108
2020-06-21 09:38:19,289
2020-06-30 12:04:14,18
2020-07-04 19:51:14,258
2020-12-20 02:26:53,11
2020-04-28 11:27:29,179
2020-02-24 18:20:19,12
2020-08-29 03:28:55,19
2020-08-27 18:17:19,13
2020-10-02 21:04:28,288
2020-12-16 11:16:06,213
2020-07-22 09:01:47,264
2020-10-22 06:07:31,24
2020-11-07 12:20:31,12
2020-11-19 11:26:06,19
2020-12-25 19:39:16,255
2020-11-15 20:28:07,11
2020-09-11 20:53:23,286
2020-10-08 22:56:18,283
2020-09-20 21:08:26,231
2020-03-31 17:15:25,19
2020-03-18 09:04:02,113
2020-09-18 00:59:49,145
2020-05-08 07:22:01,29
2020-05-29 02:18:12,11
2020-09-03 02:54:05,212
2020-08-17 10:45:36,18
2020-10-15 20:58:05,27
2020-12-12 01:01:28,272
2020-10-24 05:35:53,22
2020-02-19 03:26:14,106
2020-06-29 18:19:13,28
2020-11-05 19:05:02,291
2020-12-30 13:50:51,20
2020-07-25 04:57:55,145
2020-02-12 05:57:57,21
2020-03-19 14:34:43,29
2020-01-02 00:51:18,17
2020-09-28 21:07:05,24
2020-12-26 06:45:40,10
2020-04-29 01:37:53,114
2020-11-13 21:14:13,18
2020-11-23 01:49:20,29
2020-01-13 22:09:07,125
2020-07-16 08:31:02,265
2020-03-06 02:04:41,156
2020-05-21 18:36:31,20
2020-11-02 11:29:21,229
2020-02-06 15:28:55,142
2020-03-27 17:11:49,296
2020-12-13 23:18:43,210
2020-07-06 06:33:35,235
2020-03-24 05:43:23,29
2020-06-21 11:09:55,122
2020-04-17 17:34:25,18
2020-06-03 12:03:55,240
2020-02-10 18:31:12,286
2020-09-12 16:37:14,190
2020-11-12 00:21:55,27
2020-07-23 21:01:24,18
2020-12-22 01:48:18,145
2020-09-18 00:41:35,224
2020-06-08 19:15:07,18
2020-11-26 07:53:14,130
2020-03-27 09:14:18,11
2020-12-24 22:07:17,25
2020-07-09 09:18:35,275
2020-12-06 08:58:44,153
2020-11-11 08:14:45,17
2020-05-22 08:08:55,27
2020-07-29 23:57:21,10
2020-04-18 16:48:40,171
2020-09-02 14:24:45,10
2020-08-08 10:43:16,107
2020-11-25 02:24:33,19
2020-04-06 12:44:33,25
2020-12-29 10:59:39,19
2020-03-06 20:42:33,107
2020-04-25 08:17:15,147
2020-03-04 20:32:13,29
2020-09-10 20:53:38,152
2020-04-28 00:59:32,212
2020-10-02 07:00:15,26
2020-01-02 21:54:06,286
2020-01-21 18:30:04,19
2020-01-19 13:33:59,26
2020-08-21 04:32:41,234
2020-01-20 03:01:06,13
2020-07-16 18:13:09,21
2020-10-07 11:39:17,20
2020-01-18 17:40:01,147
2020-01-14 00:52:35,165
2020-07-13 16:04:02,272
2020-09-19 00:09:07,229
2020-02-02 16:43:11,12
2020-12-31 02:47:34,28
2020-03-19 16:52:05,23
2020-08-30 07:18:43,21
2020-01-22 00:15:53,231
2020-03-29 17:08:27,24
2020-09-09 12:45:21,255
2020-06-13 12:13:04,120
2020-03-12 13:51:48,21
2020-07-23 00:48:08,242
2020-05-18 18:08:49,19
2020-02-13 05:40:21,25
2020-01-25 20:08:40,10
2020-11-10 18:47:45,22
2020-05-17 11:55:20,162
2020-03-23 07:44:00,26
2020-07-04 22:53:42,25
2020-04-19 04:35:18,14
2020-02-26 10:03:17,19
2020-09-10 13:08:59,110
2020-09-09 09:58:16,176
2020-02-07 16:41:14,110
2020-01-03 07:52:46,116
2020-09-23 20:44:49,169
2020-12-26 12:32:30,21
2020-06-07 13:53:38,17
2020-07-04 02:21:28,144
2020-07-16 12:16:59,273
2020-07-26 15:39:12,24
2020-02-24 03:19:30,272
2020-03-26 07:28:35,191
2020-07-06 11:27:39,196
