TIMESTMAP,Values2
2020-03-14 09:24:11,136
2020-07-14 08:36:39,186
2020-10-06 15:23:28,10
2020-04-05 21:37:51,209
2020-06-13 09:19:09,22
2020-05-20 22:48:28,17
2020-11-18 07:05:37,116
2020-06-28 21:55:41,141
2020-01-11 03:12:24,24
2020-05-23 17:12:00,29
2020-04-13 06:00:27,13
2020-06-26 05:48:16,213
2020-01-08 00:37:06,131
2020-12-11 18:35:01,13
2020-10-13 07:16:44,26
2020-01-31 22:07:31,228
2020-12-15 07:06:06,140
2020-04-22 10:02:47,263
2020-07-06 23:58:11,12
2020-02-26 10:38:21,268
2020-02-17 12:02:10,215
2020-02-15 13:58:47,15
2020-01-02 05:50:10,196
2020-07-30 04:25:25,297
2020-01-31 03:44:31,24
2020-05-21 12:57:57,238
2020-03-18 17:47:07,239
2020-10-09 09:15:39,24
2020-01-13 18:23:23,182
2020-06-07 23:55:27,296
2020-06-18 05:29:26,226
2020-02-09 12:18:16,10
2020-11-12 05:51:31,25
2020-10-13 17:49:55,19
2020-07-30 23:29:45,28
2020-04-20 17:22:19,19
2020-01-13 01:58:13,223
2020-03-23 03:06:19,272
2020-10-14 23:05:41,293
2020-02-11 20:53:12,230
2020-02-13 02:53:07,22
2020-06-15 17:33:48,182
2020-12-08 22:01:48,256
2020-03-16 15:07:16,29
2020-01-06 23:01:17,19
2020-04-07 09:22:36,281
2020-10-09 15:12:18,250
2020-11-16 16:16:44,125
2020-10-18 20:05:16,15
2020-09-07 17:42:27,291
2020-12-06 18:07:06,21
2020-07-03 00:27:20,12
2020-01-31 02:52:45,27
2020-11-01 06:56:42,136
2020-02-15 02:25:58,147
2020-05-14 06:33:19,11
2020-07-04 14:30:56,138
2020-11-27 12:41:48,225
2020-12-06 19:21:20,116
2020-04-05 07:49:37,123
2020-04-05 16:55:53,27
2020-02-12 18:55:02,180
2020-04-16 01:18:25,183
2020-12-11 08:19:41,18
2020-03-09 10:46:04,127
2020-04-21 20:42:08,222
2020-08-29 15:57:12,117
2020-10-03 09:00:02,21
2020-08-08 21:36:33,257
2020-10-14 13:59:00,204
2020-12-29 09:02:02,27
2020-05-28 05:19:24,185
2020-09-03 06:46:48,161
2020-08-16 03:16:24,16
2020-07-09 11:15:18,19
2020-02-01 10:37:34,10
2020-06-20 12:45:52,26
2020-02-06 00:17:54,104
2020-10-06 10:23:22,260
2020-07-13 06:41:43,10
2020-08-09 06:31:26,14
2020-10-31 03:38:41,122
2020-02-23 10:29:22,163
2020-08-02 23:03:59,15
2020-12-13 13:29:31,177
2020-01-19 23:36:21,27
2020-05-09 10:21:36,180
2020-03-03 22:21:09,243
2020-09-29 22:28:36,13
2020-12-10 15:16:53,26
2020-03-08 03:51:07,29
2020-07-08 10:24:32,23
2020-07-26 04:06:21,196
2020-06-25 18:02:29,19
2020-01-17 18:33:18,289
2020-08-14 17:45:15,17
2020-03-22 11:23:16,19
2020-11-24 19:04:05,208
2020-10-29 15:48:09,158
2020-03-21 12:28:51,27
2020-04-15 07:49:34,166
2020-07-27 18:02:56,245
2020-03-04 18:36:58,296
2020-08-14 12:27:07,24
2020-05-25 00:25:30,26
2020-02-20 08:12:07,181
2020-05-03 11:51:26,26
2020-04-11 12:10:47,107
2020-03-10 16:22:51,227
2020-01-24 18:32:04,117
2020-07-01 17:37:39,20
2020-04-02 10:45:29,210
2020-11-19 18:00:09,116
2020-06-13 06:50:54,20
2020-01-18 08:56:41,13
2020-10-25 17:36:09,19
2020-07-25 07:46:24,24
2020-03-19 22:09:30,13
2020-10-04 00:26:42,16
2020-02-06 14:02:23,10
2020-07-22 20:55:32,25
2020-03-20 06:24:12,202
2020-05-24 12:18:20,141
2020-11-05 13:56:36,16
2020-06-04 20:27:38,295
2020-06-13 00:32:07,224
2020-09-26 10:54:22,12
2020-03-26 11:29:48,166
2020-02-22 16:51:44,242
2020-11-26 06:59:32,249
2020-10-28 15:12:17,212
2020-06-24 22:14:56,164
2020-11-15 21:51:05,10
2020-09-07 17:57:30,24
2020-04-09 03:12:49,178
2020-09-09 17:29:02,117
2020-09-03 13:20:42,299
2020-07-20 10:15:34,225
2020-02-09 18:52:08,15
2020-07-14 23:51:15,191
2020-04-07 06:22:44,173
2020-12-04 09:53:01,18
2020-02-13 16:32:10,104
2020-01-13 02:04:36,22
2020-05-15 01:35:54,286
2020-01-18 08:34:35,15
2020-11-25 04:19:19,11
2020-07-30 12:13:55,29
2020-06-29 13:38:21,225
2020-04-07 06:14:02,22
2020-08-19 07:31:23,249
2020-07-16 21:43:27,216
2020-06-15 02:59:28,28
2020-05-15 12:41:01,189
2020-07-25 21:21:50,28
2020-12-23 07:57:11,24
2020-12-25 22:03:44,26
2020-12-14 14:06:15,292
2020-05-31 00:12:31,192
2020-07-14 12:52:10,254
2020-07-12 17:41:43,295
2020-04-14 08:12:45,11
2020-10-08 18:34:32,18
2020-10-30 12:49:21,100
2020-10-06 13:55:42,13
2020-04-09 12:24:28,299
2020-09-01 01:04:10,23
2020-01-26 20:18:02,15
2020-08-28 03:05:19,24
2020-10-28 06:28:02,17
2020-04-06 21:30:28,10
2020-11-20 06:18:17,106
2020-10-21 05:54:06,28
2020-04-15 14:47:14,23
2020-08-01 19:40:12,286
2020-06-06 07:43:52,290
2020-05-09 10:26:50,14
2020-12-03 02:02:52,12
2020-02-08 23:59:27,161
2020-03-24 00:57:41,22
2020-10-29 07:08:39,14
2020-01-26 21:52:31,220
2020-04-23 00:17:51,22
2020-12-19 16:02:54,193
2020-09-24 12:04:25,23
2020-06-19 12:21:29,20
2020-02-05 02:40:58,210
2020-01-25 17:08:39,11
2020-09-23 02:56:24,115
2020-02-12 19:55:01,213
2020-05-04 09:56:30,165
2020-04-27 15:37:15,24
2020-06-08 08:56:20,12
2020-03-07 05:22:45,149
2020-02-19 00:18:42,19
2020-03-21 00:43:34,27
2020-07-09 16:00:48,12
2020-06-17 03:53:40,15
2020-02-04 17:17:59,16
2020-10-07 21:17:43,197
2020-08-21 22:36:10,27
2020-05-16 16:59:46,23
2020-03-14 18:31:40,14
2020-05-12 09:37:16,28
2020-03-10 03:05:10,22
2020-01-30 01:39:42,152
2020-10-14 09:13:39,21
2020-07-29 21:59:24,257
2020-03-01 21:15:50,26
2020-10-30 11:00:38,22
2020-08-09 20:15:35,11
2020-08-30 17:06:17,107
2020-08-12 16:33:34,159
2020-03-16 01:18:21,14
2020-08-23 01:57:44,27
2020-09-07 10:18:37,116
2020-07-02 15:23:54,22
2020-06-06 10:02:54,214
2020-01-03 15:42:28,16
2020-05-04 19:52:13,27
2020-06-08 18:05:11,184
2020-05-27 21:27:52,27
2020-10-28 21:50:48,131
2020-06-02 00:49:32,207
2020-06-19 21:58:53,20
2020-12-21 12:17:16,13
2020-05-21 21:45:34,244
2020-08-07 09:31:11,10
2020-07-20 20:26:28,25
2020-05-29 21:39:00,22
2020-02-06 14:29:29,15
2020-09-25 18:22:00,196
2020-09-05 12:10:41,120
2020-01-14 07:15:58,23
2020-09-17 18:57:07,157
2020-04-05 14:01:00,20
2020-10-09 01:19:24,185
2020-08-24 18:52:29,11
2020-08-15 19:50:10,114
2020-03-24 13:20:51,29
2020-02-06 09:54:55,27
2020-11-15 13:37:44,29
2020-02-06 19:12:35,12
2020-07-21 11:09:36,262
2020-09-17 19:03:57,26
2020-07-11 00:50:46,224
2020-12-01 19:03:29,13
2020-07-08 12:15:33,23
2020-04-28 15:33:02,24
2020-12-23 00:41:45,20
2020-03-23 06:11:52,152
2020-10-29 04:12:47,27
2020-02-09 11:54:04,18
2020-06-15 21:43:22,22
2020-02-21 18:24:17,15
2020-08-10 14:01:27,22
2020-08-11 23:21:35,281
2020-05-15 16:42:40,213
2020-09-09 18:37:31,14
2020-09-07 15:10:51,16
2020-04-06 04:34:42,283
2020-03-28 20:16:33,18
2020-01-31 04:08:58,11
2020-11-18 09:58:06,25
2020-11-14 16:23:55,135
2020-08-31 20:21:21,29
2020-05-28 12:04:58,250
2020-01-28 13:10:32,16
2020-12-24 12:35:44,29
2020-08-25 03:50:51,264
2020-11-08 03:12:11,289
2020-04-05 21:39:23,27
2020-10-25 08:11:23,212
2020-04-22 03:00:25,16
2020-10-02 10:29:31,21
2020-07-18 20:39:19,13
2020-05-09 20:16:10,25
2020-05-22 00:20:10,175
2020-06-06 23:32:58,18
2020-12-28 08:26:55,25
2020-06-20 01:45:26,16
2020-11-23 23:01:47,144
2020-10-08 09:43:44,276
2020-12-03 11:21:51,18
2020-10-30 12:16:14,234
2020-11-23 15:38:04,17
2020-02-27 00:56:09,22
2020-12-09 21:16:18,23
2020-03-13 02:21:29,207
2020-02-17 03:06:19,26
2020-05-08 01:09:43,238
2020-08-06 17:22:31,14
2020-04-12 12:09:31,10
2020-12-26 04:14:52,162
2020-11-23 20:01:16,122
2020-03-12 09:47:55,12
2020-07-31 16:17:52,23
2020-05-04 03:07:12,159
2020-12-20 19:25:32,113
2020-11-03 00:40:58,24
2020-02-11 19:43:53,19
2020-02-06 08:55:22,10
2020-09-22 07:59:17,17
2020-09-04 21:53:42,13
2020-02-17 01:23:52,16
2020-12-12 02:00:59,14
2020-04-05 12:25:11,235
2020-07-16 17:52:11,11
2020-06-10 02:33:41,22
2020-04-10 22:07:45,212
2020-11-20 20:52:38,253
2020-12-12 02:33:31,171
2020-03-23 21:19:00,24
2020-05-30 09:48:15,114
2020-01-03 02:14:08,26
2020-07-14 00:00:41,174
2020-01-21 00:51:32,163
2020-04-22 16:48:18,123
2020-03-17 09:02:10,10
2020-04-05 23:51:50,17
2020-09-12 09:24:45,298
2020-03-01 19:03:43,12
2020-07-14 01:08:23,286
2020-09-12 17:25:14,27
2020-10-11 04:21:29,117
2020-11-18 07:10:38,17
2020-06-10 13:29:49,15
2020-11-02 05:49:09,20
2020-02-22 18:41:50,189
2020-04-26 23:14:12,159
2020-12-08 12:02:48,102
2020-07-23 17:38:44,223
2020-11-16 10:25:41,29
2020-10-26 06:03:23,264
2020-07-06 13:00:00,224
2020-07-02 05:28:34,27
2020-07-13 05:20:36,295
2020-04-09 01:32:15,187
2020-11-10 07:24:41,242
2020-11-15 04:43:17,258
2020-06-29 00:19:11,15
2020-07-07 15:18:53,24
2020-05-24 20:49:10,187
2020-02-01 14:44:32,19
2020-09-26 01:18:39,179
2020-09-10 02:17:12,110
2020-09-07 13:43:56,11
2020-03-31 20:51:05,176
2020-05-19 09:00:44,13
2020-02-14 12:09:03,24
2020-08-10 15:14:49,120
2020-08-03 07:50:53,29
2020-03-22 04:25:07,276
2020-10-24 23:34:47,10
2020-02-27 16:39:13,115
2020-12-01 21:24:49,218
2020-03-23 00:09:55,163
2020-06-01 23:39:42,216
2020-04-25 10:34:13,14
2020-09-25 15:59:15,19
2020-08-12 15:37:48,25
2020-07-20 09:03:55,23
2020-04-29 04:34:55,13
2020-03-03 21:03:17,20
2020-12-05 19:12:47,14
2020-08-03 04:48:16,11
2020-07-05 16:01:18,157
2020-05-02 15:58:41,175
2020-04-13 17:44:04,261
2020-08-09 20:25:29,23
2020-05-04 20:19:21,210
2020-05-08 02:25:13,16
2020-08-21 14:38:56,14
2020-01-07 21:48:10,20
2020-04-14 20:54:01,254
2020-05-02 23:13:44,170
2020-07-01 11:53:42,154
2020-09-10 16:34:23,16
2020-01-22 04:17:57,203
2020-07-11 19:59:12,29
2020-09-19 06:18:18,121
2020-05-03 01:08:27,18
2020-04-12 04:40:56,20
2020-11-11 11:35:33,16
2020-04-04 11:18:05,17
2020-09-21 15:19:47,26
2020-01-05 12:59:04,29
2020-03-10 20:37:18,280
2020-02-03 02:33:42,20
2020-05-30 09:04:09,123
2020-08-04 22:46:19,222
2020-12-30 20:11:05,276
2020-09-27 18:47:08,198
2020-09-27 23:07:27,209
2020-08-06 03:48:06,169
2020-08-11 22:40:14,205
2020-10-21 11:11:45,259
2020-10-19 06:17:11,197
2020-09-30 16:47:19,284
2020-12-06 05:32:01,285
2020-03-14 22:53:23,22
2020-06-23 10:22:26,103
2020-01-29 09:14:37,26
2020-06-04 02:12:12,22
2020-07-17 08:57:34,12
2020-01-30 10:50:37,232
2020-09-21 23:24:44,12
2020-09-20 15:17:51,17
2020-05-20 07:48:04,23
2020-04-15 02:32:22,15
2020-10-25 22:32:35,173
2020-10-08 00:29:02,27
2020-03-06 10:05:16,22
2020-02-28 08:05:03,26
2020-11-03 13:20:48,15
2020-10-08 23:25:26,10
2020-06-12 17:02:23,10
2020-10-16 12:42:31,13
2020-01-11 13:17:58,16
2020-09-22 00:16:00,293
2020-12-03 10:53:25,24
2020-06-09 11:42:08,14
2020-05-23 11:58:29,27
2020-11-28 23:38:37,26
2020-03-08 21:43:19,282
2020-12-27 03:36:11,244
2020-06-29 13:09:01,29
2020-02-01 01:42:29,26
2020-03-10 09:56:17,280
2020-10-16 15:14:41,17
2020-08-08 05:54:46,156
2020-10-01 01:39:26,246
2020-10-03 10:02:28,28
2020-04-10 16:00:26,299
2020-04-27 01:55:59,170
2020-08-16 14:09:13,283
2020-05-06 13:51:35,29
2020-05-07 01:29:17,12
2020-01-19 03:22:28,12
2020-12-21 11:47:22,29
2020-01-16 06:36:23,212
2020-09-16 17:06:32,150
2020-08-21 12:06:53,13
2020-11-06 10:01:32,120
2020-06-26 02:55:31,298
2020-12-04 15:36:00,12
2020-06-26 09:18:28,117
2020-03-22 05:49:51,12
2020-09-04 07:26:11,135
2020-12-24 20:48:12,275
2020-01-02 17:28:47,119
2020-11-19 03:07:24,24
2020-07-28 05:21:26,217
2020-09-23 22:22:20,10
2020-12-18 09:00:05,245
2020-11-29 19:28:31,237
2020-07-30 17:28:31,206
2020-05-19 08:45:45,119
2020-11-19 01:29:24,190
2020-05-02 19:42:45,151
2020-07-01 13:20:28,14
2020-09-16 17:17:37,260
2020-08-17 20:35:10,154
2020-01-12 00:57:47,131
2020-07-05 12:04:11,258
2020-09-19 09:12:52,101
2020-08-01 10:26:09,162
2020-01-02 19:14:59,217
2020-08-25 22:09:05,29
2020-04-14 09:40:31,244
2020-05-14 11:40:43,27
2020-02-14 04:44:38,21
2020-11-10 09:23:10,174
2020-02-08 10:58:15,21
2020-05-31 06:42:53,29
2020-05-25 09:25:22,11
2020-08-03 02:54:01,162
2020-03-26 16:42:20,14
2020-01-23 17:05:23,279
2020-05-23 14:26:53,28
2020-02-22 23:46:12,16
2020-09-24 17:53:11,152
2020-08-07 17:31:13,269
2020-04-17 23:12:00,26
2020-12-17 02:17:50,19
2020-10-23 05:20:10,28
2020-08-20 16:32:36,20
2020-01-16 06:45:23,14
2020-06-19 07:30:03,18
2020-11-11 01:28:34,19
2020-07-13 20:42:14,236
2020-12-05 12:21:23,216
2020-10-06 12:27:16,12
2020-11-12 03:49:08,250
2020-08-04 06:47:26,20
2020-02-02 19:37:11,25
2020-10-17 12:35:29,161
2020-04-07 11:46:14,246
2020-12-23 01:51:05,137
2020-02-25 10:22:39,29
2020-11-29 02:08:37,21
2020-03-06 16:37:03,109
2020-08-13 04:15:42,11
2020-08-12 12:52:12,16
2020-04-20 17:16:49,27
2020-03-16 12:00:24,15
2020-02-18 02:53:53,233
2020-05-08 10:55:06,209
2020-03-20 10:30:02,269
2020-04-29 17:51:53,25
2020-12-19 23:43:45,103
2020-05-28 13:10:03,20
2020-09-28 16:15:37,276
2020-02-11 02:18:17,135
2020-12-23 09:43:25,240
2020-08-20 23:08:16,214
2020-01-19 20:42:30,12
2020-08-06 21:16:22,193
2020-01-01 13:47:44,225
2020-12-26 16:56:13,174
2020-10-21 12:04:03,271
2020-08-03 18:19:27,29
2020-04-07 15:37:51,127
2020-06-05 03:03:40,24
2020-08-21 18:14:22,271
2020-06-23 11:30:56,273
2020-03-01 19:22:34,163
2020-09-02 06:22:23,279
2020-06-24 02:35:02,128
2020-08-03 04:39:16,13
2020-11-23 09:20:03,203
2020-08-25 10:41:20,281
2020-05-26 01:30:50,10
2020-04-06 05:53:48,22
2020-10-18 04:30:27,202
2020-11-07 15:26:05,27
2020-12-10 04:42:05,15
2020-09-01 21:55:29,14
2020-11-11 10:00:50,28
2020-10-23 21:49:17,286
2020-12-18 01:57:13,14
2020-12-03 07:48:36,22
2020-04-25 14:00:36,270
2020-04-26 13:27:55,217
2020-03-17 23:04:14,14
2020-04-09 20:46:18,11
2020-02-24 01:00:35,23
2020-09-28 19:33:24,290
2020-06-30 14:39:31,23
2020-09-26 06:28:13,20
2020-05-23 15:15:46,24
2020-04-27 00:59:56,19
2020-08-11 00:53:24,22
2020-05-14 16:19:22,18
2020-02-24 00:21:24,17
2020-08-24 18:13:30,16
2020-03-07 22:03:33,28
2020-11-20 04:37:33,23
2020-01-20 11:22:07,126
2020-02-17 08:25:29,29
2020-09-17 14:36:14,241
2020-04-20 21:17:54,272
2020-10-25 23:27:23,221
2020-11-20 04:07:42,18
2020-06-22 03:46:27,186
2020-05-16 10:44:41,173
2020-05-15 02:00:42,16
2020-09-25 14:40:54,13
2020-08-25 16:45:25,20
2020-03-19 19:05:21,117
2020-08-22 12:14:02,24
2020-03-21 11:50:59,151
2020-12-19 09:26:21,183
2020-04-01 04:47:18,277
2020-12-17 18:04:45,104
2020-12-07 11:13:59,293
2020-10-05 18:11:10,26
2020-04-29 20:15:58,153
2020-05-17 14:47:20,272
2020-05-08 12:45:07,18
2020-12-14 02:26:32,16
2020-10-29 04:23:00,148
2020-04-25 04:11:07,115
2020-08-08 17:36:46,165
2020-01-14 11:39:46,18
2020-12-09 19:52:31,214
2020-01-31 13:59:21,11
2020-12-31 10:22:30,115
2020-11-30 00:27:05,18
2020-04-10 14:05:26,23
2020-03-30 10:00:20,21
2020-07-11 05:08:26,138
2020-11-03 00:37:33,292
2020-03-25 18:14:50,153
2020-04-19 01:53:56,20
2020-06-18 17:16:51,19
2020-03-08 20:11:18,21
2020-09-06 15:41:52,13
2020-12-12 20:47:32,15
2020-03-20 09:45:02,28
2020-05-28 04:05:45,125
2020-07-02 03:26:13,105
2020-06-06 22:55:45,13
2020-09-27 09:18:00,23
2020-10-16 18:56:30,16
2020-03-27 17:31:52,201
2020-06-25 14:34:09,23
2020-03-21 19:51:05,149
2020-11-16 10:19:30,27
2020-11-30 14:19:23,24
2020-03-10 20:18:04,274
2020-01-15 22:31:54,16
2020-03-13 15:40:11,24
2020-02-28 11:40:48,221
2020-08-05 12:35:30,10
2020-11-24 04:05:01,15
2020-06-12 21:42:49,267
2020-04-06 06:53:21,259
2020-01-30 19:27:08,16
2020-07-30 13:11:59,106
2020-06-24 23:41:14,16
2020-01-11 09:33:57,156
2020-01-28 08:33:56,11
2020-10-02 15:09:07,288
2020-08-03 16:45:14,15
2020-11-19 01:43:11,23
2020-04-29 07:10:44,181
2020-08-23 19:41:59,29
2020-12-08 00:34:54,227
2020-08-10 20:09:46,216
2020-11-01 07:35:03,19
2020-06-20 09:20:57,22
2020-07-05 08:48:11,213
2020-02-04 00:18:01,14
2020-12-30 23:35:19,221
2020-11-09 23:51:14,270
2020-09-07 14:38:40,12
2020-03-28 03:58:14,116
2020-07-02 06:05:39,183
2020-03-19 00:57:46,13
2020-11-22 06:05:21,12
2020-12-31 12:12:26,22
2020-02-12 13:57:14,21
2020-10-18 23:27:10,17
2020-09-30 01:27:43,18
2020-07-14 08:32:46,199
2020-05-04 17:44:37,15
2020-02-17 09:19:55,175
2020-08-29 17:21:13,17
2020-12-06 05:02:51,18
2020-10-18 13:32:05,22
2020-01-12 17:14:58,18
2020-01-03 22:46:08,23
2020-05-31 20:39:55,105
2020-06-23 22:37:07,199
2020-11-29 23:28:04,19
2020-10-12 21:09:20,190
2020-03-10 03:09:06,14
2020-06-23 01:25:03,12
2020-02-03 02:37:26,12
2020-10-31 04:45:59,147
2020-06-28 08:23:57,19
2020-12-22 18:16:06,260
2020-12-29 19:28:23,14
2020-07-12 17:38:17,25
2020-06-04 01:52:43,20
2020-02-21 14:06:09,107
2020-01-29 00:51:05,25
2020-08-06 15:47:26,15
2020-11-22 05:04:19,22
2020-04-10 17:48:29,103
2020-10-06 05:51:47,15
2020-06-19 00:01:22,175
2020-03-29 19:18:09,17
2020-07-22 22:08:54,281
2020-10-16 13:20:17,193
2020-06-02 18:39:50,10
2020-05-08 21:45:58,25
2020-01-09 19:50:02,138
2020-01-06 02:55:03,135
2020-11-18 03:51:09,265
2020-02-09 10:26:04,119
2020-10-22 15:40:52,26
2020-03-26 06:55:57,23
2020-12-20 06:05:33,24
2020-03-24 03:16:58,170
2020-03-19 21:51:12,281
2020-05-10 19:58:50,15
2020-08-19 22:49:57,25
2020-10-10 17:38:44,25
2020-01-09 09:03:35,124
2020-08-08 13:17:56,13
2020-11-23 04:52:13,178
2020-05-13 07:14:03,261
2020-12-21 07:33:34,155
2020-11-21 11:29:32,19
2020-03-24 12:57:02,15
2020-05-29 20:01:46,290
2020-03-18 06:48:13,128
2020-12-18 22:14:44,254
2020-07-15 18:52:25,184
2020-01-23 04:29:50,180
2020-05-13 22:27:43,111
2020-06-17 23:46:15,233
2020-01-27 23:38:11,214
2020-06-20 22:39:47,223
2020-11-08 17:15:44,13
2020-07-05 11:46:02,194
2020-12-10 08:36:50,280
2020-11-22 00:54:37,27
2020-12-19 18:43:44,16
2020-10-20 05:16:05,278
2020-11-03 01:19:30,197
2020-09-28 13:55:27,202
2020-12-11 19:38:59,23
2020-01-06 03:18:22,206
2020-01-14 01:15:57,29
2020-11-10 18:16:47,245
2020-12-29 10:44:04,202
2020-04-21 23:08:05,23
2020-05-02 17:12:25,23
2020-03-16 21:37:45,256
2020-06-06 18:44:46,10
2020-09-05 18:49:55,156
2020-03-05 06:11:21,231
2020-07-28 04:59:01,291
2020-04-12 11:57:37,22
2020-10-06 15:33:48,15
2020-03-25 11:50:00,10
2020-03-27 16:03:44,296
2020-09-16 14:27:28,27
2020-03-23 22:42:01,17
2020-02-01 20:22:00,25
2020-07-14 04:22:52,253
2020-07-13 08:46:00,157
2020-01-29 19:25:43,27
2020-08-25 03:44:07,108
2020-11-09 03:15:37,25
2020-02-19 02:33:29,172
2020-09-26 16:02:04,131
2020-09-09 10:38:57,10
2020-08-19 13:49:57,287
2020-03-29 15:04:56,23
2020-08-19 09:07:03,158
2020-11-26 19:42:32,213
2020-03-18 22:01:45,109
2020-11-05 17:22:01,22
2020-01-08 05:39:17,13
2020-03-26 11:56:24,27
2020-09-10 21:16:11,27
2020-02-08 08:33:29,267
2020-04-05 04:59:43,200
2020-05-24 21:59:50,29
2020-12-28 21:06:10,148
2020-04-24 03:13:13,242
2020-07-07 18:51:35,268
2020-03-22 20:52:49,12
2020-10-05 06:26:57,115
2020-05-23 15:00:37,258
2020-10-01 02:54:46,14
2020-11-17 08:34:42,295
2020-12-28 00:35:59,20
2020-04-04 19:15:53,28
2020-11-20 12:49:47,19
2020-06-15 07:44:28,281
2020-02-11 12:02:12,27
2020-08-20 23:23:50,26
2020-07-10 04:04:21,15
2020-08-17 22:19:34,12
2020-01-09 15:44:56,153
2020-12-22 03:25:33,13
2020-09-08 03:34:46,13
2020-10-10 13:59:01,12
2020-07-05 17:34:58,20
2020-08-09 04:16:09,192
2020-03-27 17:34:15,132
2020-08-31 23:17:45,283
2020-09-03 01:53:14,14
2020-12-01 14:19:04,102
2020-08-08 03:23:37,249
2020-06-12 03:36:35,268
2020-07-08 16:39:31,29
2020-02-17 04:34:58,17
2020-01-08 16:01:46,286
2020-06-18 15:00:36,29
2020-09-12 23:23:37,28
2020-10-24 14:44:33,259
2020-03-16 00:04:58,143
2020-01-14 10:59:47,264
2020-05-09 04:06:50,27
2020-02-09 09:46:47,211
2020-12-12 07:26:38,209
2020-05-16 21:46:41,20
2020-02-22 00:16:53,224
2020-04-06 18:04:14,222
2020-02-07 11:19:06,10
2020-12-07 12:06:07,23
2020-06-10 03:16:13,262
2020-08-09 03:20:00,193
2020-04-12 10:48:26,25
2020-03-23 20:10:13,184
2020-05-30 18:25:38,21
2020-06-12 15:41:24,266
2020-07-17 11:38:17,117
2020-10-05 15:23:08,19
2020-11-26 14:48:05,249
2020-08-03 20:02:32,117
2020-01-28 15:58:01,277
2020-08-09 12:06:41,293
2020-10-03 11:34:25,286
2020-02-23 23:55:53,22
2020-11-07 08:03:37,18
2020-07-25 20:15:04,23
2020-07-11 02:31:53,272
2020-05-06 15:01:10,254
2020-07-10 09:35:29,109
2020-08-06 17:16:04,184
2020-07-01 08:45:11,14
2020-08-27 07:22:19,167
2020-09-11 04:49:19,15
2020-09-07 05:43:37,13
2020-06-26 20:19:09,259
2020-09-15 07:42:41,23
2020-06-16 10:06:00,14
2020-04-03 05:38:50,17
2020-08-27 22:45:16,10
2020-01-28 02:47:33,23
2020-09-28 12:41:11,226
2020-09-19 19:22:18,111
2020-05-20 01:58:19,10
2020-03-17 04:57:10,13
2020-01-06 13:53:05,171
2020-12-05 21:54:13,143
2020-10-27 13:53:30,240
2020-10-27 12:01:42,28
2020-11-21 03:49:20,280
2020-05-03 07:57:03,178
2020-11-14 22:07:25,117
2020-10-14 12:26:28,22
2020-05-14 02:43:29,102
2020-08-18 21:28:50,20
2020-06-15 12:01:12,15
2020-02-13 21:51:17,201
2020-05-31 10:33:44,13
2020-03-06 02:32:31,263
2020-10-24 20:30:08,275
2020-02-18 02:05:57,278
2020-11-02 18:59:25,270
2020-09-22 03:19:00,159
2020-12-12 17:05:02,10
2020-10-06 01:40:52,245
2020-02-04 18:34:00,15
2020-08-26 22:18:01,270
2020-01-08 13:14:27,244
2020-12-06 08:58:45,248
2020-02-06 06:08:03,16
2020-03-15 04:25:51,26
2020-02-16 23:53:36,220
2020-07-25 20:45:16,145
2020-01-13 06:51:01,258
2020-12-29 05:14:08,216
2020-07-04 22:22:41,24
2020-06-01 02:56:35,12
2020-06-14 05:32:45,13
2020-10-15 19:14:40,234
2020-12-28 01:22:53,200
2020-09-02 01:44:20,11
2020-01-30 17:14:06,20
2020-08-08 02:03:11,137
2020-01-13 15:49:47,225
2020-11-29 09:26:11,130
2020-07-14 09:22:27,27
2020-01-23 03:26:28,16
2020-05-24 20:57:11,27
2020-10-20 18:28:26,110
2020-09-30 09:14:34,280
2020-08-14 12:49:50,13
2020-10-25 00:41:00,208
2020-11-19 12:13:04,19
2020-07-10 14:08:32,251
2020-11-20 03:51:04,278
2020-03-13 01:07:06,19
2020-05-18 21:46:01,151
2020-11-27 12:12:48,22
2020-04-08 13:27:08,11
2020-03-18 03:20:20,25
2020-07-17 11:47:41,244
2020-06-29 17:37:47,23
2020-01-07 02:32:42,241
2020-09-29 08:21:17,288
2020-06-13 00:25:24,10
2020-02-21 09:52:53,14
2020-03-19 01:00:00,14
2020-02-12 06:06:33,218
2020-07-24 03:30:32,252
2020-12-08 15:16:07,10
2020-03-08 23:38:34,130
2020-05-12 20:16:29,267
2020-02-19 09:42:36,155
2020-09-09 08:56:37,280
2020-07-06 09:18:32,107
2020-04-05 03:51:09,24
2020-02-12 17:03:27,288
2020-04-17 17:36:07,12
2020-01-08 11:59:40,197
2020-03-30 09:04:13,178
2020-07-19 06:34:39,20
2020-09-05 00:30:10,17
2020-03-10 22:19:27,19
2020-04-24 02:59:00,25
2020-01-13 02:04:15,115
2020-10-14 16:46:34,224
2020-04-09 17:34:31,15
2020-07-09 00:52:40,129
2020-08-11 16:53:37,222
2020-03-29 14:46:40,11
2020-05-24 13:11:22,11
2020-09-01 08:06:22,267
2020-12-19 17:48:10,261
2020-12-23 10:36:45,128
2020-01-16 13:58:49,28
2020-05-19 11:52:09,277
2020-03-10 19:39:15,143
2020-04-30 16:00:43,184
2020-07-23 19:21:44,15
2020-08-28 00:14:10,124
2020-08-27 02:38:37,184
2020-02-18 17:40:31,17
2020-07-04 16:27:51,240
2020-04-08 00:12:07,131
2020-05-15 22:05:55,243
2020-06-24 21:33:06,21
